Firm Name,Year End,EoF for SCR (£m),Excess of assets over liabilities (£m) [= equity],GWP (£m),NWP (£m) ,SCR (£m),SCR coverage ratio,Total assets (£m),Total liabilities (£m)
Firm 32,2018,43.867545078318294,844.9786819889429,108.52681359589069,346.828416545006,24.742769426394258,0.5654998495960692,1902.4851647519392,424.62462318737084
Firm 32,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 32,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 320,2016,7.637067029904948,4.966107930151317,0.0,0.0,1.4122904268763973e-06,6735557.777192473,6.199949447340794,0.010711904788049374
Firm 320,2017,8.122479202528414,2.733404426667675,0.0,0.0,3.074931812111231,1.5466905301861815,5.844715216640949,0.05603449078707629
Firm 320,2018,0.7145094725720524,4.301269836262016,0.0,0.0,5.926278962845314,1.701010620521347,7.521159285185679,0.0056744003242330905
Firm 320,2019,4.174796356430385,3.595938434105098,0.0,0.0,4.441699435908825,2.3302957389131476,4.416886429708599,0.002374958319421809
Firm 320,2020,1.266278860421292,7.186371600901587,0.0,0.0,0.16077964860727137,0.4774794045736628,2.7843297408570913,0.006937815611100593
Firm 321,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 321,2017,6.105482055418704,0.021877401564914762,0.0,0.0,0.36521398876308586,24.63977764338611,6.780334495784535,0.005647321513310676
Firm 321,2018,217.97180653644344,23.475958300356716,8.817693741988181,-0.16717820593181856,70.39915581006483,2.8203080175448934,2079.786969802491,1776.379248182338
Firm 321,2019,73.37999911757376,125.14011598804929,2.8956496560025493,-6.813367213572276,68.65572186030208,0.032026037524261315,2554.929217019062,1843.139217292108
Firm 321,2020,109.3880649110218,60.013311649691985,67.34121365504716,31.25880571614685,175.63139619309578,3.3539458930623036,8619.92060990071,10455.584133414814
Firm 322,2016,1943.291337335015,3860.0156676852453,337.05991198399573,3315.466642556749,578.2389968561811,2.3627181275482405,11109.170253368355,5978.084709272261
Firm 322,2017,851.9335056680018,2114.645213459063,2472.3296936903184,4136.47662516569,1926.5402656947576,0.9682088889604988,1286.1218259032705,5250.432937763918
Firm 322,2018,1042.575409622108,3198.394328820791,2287.7970264682863,2192.750865285316,1366.5522173217373,2.2158863000373117,9980.549774261619,4906.432271938093
Firm 322,2019,1543.9324766730717,1029.8706586322594,1979.5381083905334,2252.9172565446597,849.0736565274048,0.290910549117382,2925.2975313228476,6204.396397402666
Firm 322,2020,727.0181746794009,3640.2416305624442,1129.6649363981383,2780.6284324620547,1571.967374343044,2.6240363237416293,4568.891465245523,5566.091662000592
Firm 323,2016,0.3656322088347806,73.65037996055182,0.0,0.0,6.4591305654259115,2.056229165121121,121.36174085290533,40.153398440952905
Firm 323,2017,101.45735573314639,88.86998388152516,0.0,0.0,28.03774048481214,5.297021260485092,12.226058991582324,33.497286366762516
Firm 323,2018,50.69221810877053,92.83495768810198,0.0,0.0,5.689803646283265,22.542680489030484,63.629910801043685,30.445114612580973
Firm 323,2019,75.3548425372554,91.19454401802712,0.0,0.0,1.6744622934249158,67.27625517208935,122.78250352692626,17.823604297755963
Firm 323,2020,0.06938915304010754,2.7252574254119386,0.0,0.0,2.456778044443438,0.6103178500470142,25.144319558454587,13.019950174420485
Firm 324,2016,47.65532657026913,61.3978803941986,41.74416180036427,29.811171569630005,45.967314673382816,2.3040605275228616,307.82347444133416,253.30910144771386
Firm 324,2017,45.58282331352428,63.08468956903494,39.94569576016345,21.003007621328848,57.32319973733477,0.4530058987677856,490.4778166139607,353.39568710298846
Firm 324,2018,92.46694992669818,73.01692205707823,149.48090620181506,13.551740317568154,36.91080968145614,0.004831964149266443,437.98421536566843,273.7369695197984
Firm 324,2019,29.144678755726943,11.68464490877941,223.88018714504452,6.145754571826565,1.0123053843702243,0.06461475637244468,483.71294076637406,354.9656710226299
Firm 324,2020,32.233744232161705,21.921880681107268,51.87389825803615,49.793156607652335,37.29447952321796,0.900533102405338,314.6933386451886,298.29897511836356
Firm 325,2016,34.35755163629344,183.26470956769433,416.84059002597803,108.47189912194013,402.00217929352016,2.5286259688901915,2562.232750729455,673.3439216494127
Firm 325,2017,390.3680842451816,124.78016246183333,268.8493042213428,496.29602963864585,408.2729858263849,1.7051650505838343,526.0876006684942,989.0119271880501
Firm 325,2018,228.3645056132685,632.0961132394405,798.8440006748771,437.21764105962586,477.423648914323,2.181025580879329,1006.1117470995129,1762.5793679788865
Firm 325,2019,335.8547952716606,592.4544549956717,314.50767264082776,120.65229053392471,346.9766640572037,0.7520315192999222,2143.41177354176,1487.3231895150113
Firm 325,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 33,2016,177.65402242798743,1530.0637440268245,1.0376587447081238,-4.389007144972743,834.2811951911012,2.4143630990241896,13439.786403117962,4123.310040660885
Firm 33,2017,243.14202056478808,709.6470132708159,2.449607307619957,12.130344720924823,480.9518393934998,1.353572779416148,8888.455886766586,5542.027034697469
Firm 33,2018,1243.6208303956244,40.95219267181648,12.768879540844377,6.126926594165239,298.73183516888275,2.439631041896381,4185.528500023202,10384.646827907556
Firm 33,2019,202.0376437049368,665.4508105948825,3.1745078354910685,20.151500971329444,270.171545492648,1.3677538442894372,4332.230115156333,5953.559299772541
Firm 33,2020,5.657414613641614,2.702546028185809,0.14524314158000906,0.10520272730789312,3.2206604224874598,3.6427566119600234,19.511466829684803,90.89973156783238
Firm 34,2016,11855.746511009782,21206.5444120128,7875.720223472357,10135.258636011486,8785.961467168465,2.906831720501018,135949.88456964822,15477.013878219144
Firm 34,2017,1926.0427997262748,11528.901476682271,4506.760102213277,3630.2923552570637,3011.610527359667,0.7379946508658987,107581.2001082072,167736.85524897414
Firm 34,2018,7664.514627151654,16050.453131143246,8107.790888154519,3530.844212480689,5924.15903750547,2.6025419368410896,140669.68472734338,143973.36942991
Firm 34,2019,9838.42177599464,7720.358558928012,11427.64388227252,-184.09194048884396,3884.820732131907,3.0432183657787655,181329.98841313928,310336.92540387687
Firm 34,2020,9793.437935552414,5352.131572805549,19274.956158991667,6105.500027914939,2971.0642044107585,2.54646884868162,160124.45804076846,182263.89115420592
Firm 35,2016,34.63872686190181,268.3885021386933,251.85462457168165,281.81071048265795,3.821347146209404,0.2754286560703791,2246.964039266423,1566.1487683193914
Firm 35,2017,453.01034569107605,138.48953420723856,454.82093967264416,168.54025251522316,334.99697495819834,2.3608916357717358,3055.3181460686687,677.9021733065147
Firm 35,2018,20.817195748066137,72.12798059490446,469.66132751503994,260.77744678961005,52.9024291146995,1.1278293893206148,1216.2763651664802,2820.590184829134
Firm 35,2019,490.3940276067509,275.03933898257407,287.6221855957012,429.14227184775535,14.891357597652814,0.23637198638126805,2339.8960094792683,3019.3279364542127
Firm 35,2020,114.17275663649478,47.01940586850336,906.3377987159771,777.0907805309723,91.26703816721346,1.1769507260461334,1032.7966046658635,660.4703835197873
Firm 36,2016,9.609146202087471,26.532927904737374,0.0014767337845507265,0.002486115978642885,0.3825298847965117,2.717033168222451,49.14329656167065,8.252449161237953
Firm 36,2017,32.71266260021402,5.8394431772364435,0.0006136922986296358,0.0001512273409114291,0.5144525628730713,3.5761058992889394,3.3536026110545833,7.117258481317147
Firm 36,2018,42.95728388530677,9.889310184437011,0.0003438817434351854,0.000734698878103847,3.703291342157122,5.753195783456475,19.990993990764462,0.7250882079210558
Firm 36,2019,41.761821093057804,35.43253301959266,0.0,0.0,5.170384416659669,6.35524973307439,23.980114109874126,3.281146573491419
Firm 36,2020,33.38618057417541,16.411970963765825,0.0,0.0,3.1998793594797466,15.425463612577316,28.440568399082306,3.4265171123481677
Firm 37,2016,0.6910751642512679,4.694512869022117,0.0,0.0,0.3193367420286241,4.779908080202099,5.304473171971094,0.0941280034198995
Firm 37,2017,2.9747490758951045,4.1027036317292245,0.0,0.0,0.9237096463708272,10.01725400112899,1.2532839115206234,0.041135428079304676
Firm 37,2018,2.0814770158308753,6.329224800286763,0.0,0.0,0.4563938799867135,0.5855877553065363,5.695293438294464,0.014938296699116387
Firm 37,2019,4.87548634277088,4.664544540668147,2.8144535381660645,0.20351909493455866,2.725529479121969,1.5132878721139673,11.991571515136123,0.5086497500016407
Firm 37,2020,7.8385306871211995,5.948603644718329,13.18570854160975,0.3885436527798537,3.379824078620813,1.0690099095536916,11.696639936328399,9.498359693887767
Firm 38,2016,3650.830504652729,2531.5934852882074,7063.975512188138,6060.19369438151,3315.02255708443,1.3387996111974847,2108.631799691686,5844.001778497764
Firm 38,2017,1651.7923126849628,3813.166967140874,6202.571939566987,3345.2933410824985,4255.464361322065,2.503638680979359,25317.22419484925,9955.160822589723
Firm 38,2018,1017.5559601475272,4071.2262888935834,4720.203774416391,1666.572447024221,3786.532326399192,1.5962831746493984,3315.0246769875284,9464.478495343028
Firm 38,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 38,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 39,2016,16.81003126974627,85.58441619987043,10.848545842716101,13.762178706966408,24.119044736900396,1.6168150481658363,82.4397758893121,5.432103243014633
Firm 39,2017,48.43453471352119,86.72749996333243,0.4275717415692988,10.188173827397826,43.75454383827762,0.838626000894036,120.14685020466908,4.6972138589495325
Firm 39,2018,18.21270657738945,44.6735207765651,0.6447906066456012,15.638916945062123,24.026329449797775,3.306786148428111,79.07231092186267,5.290702458292411
Firm 39,2019,10.36509771025161,45.61716369516154,9.39316842373279,2.067377095779198,4.805434471939356,2.6725495467738867,100.36670138364309,1.2862895137076449
Firm 39,2020,35.149384402833086,94.81458733023102,11.471267800377452,2.173034065579946,27.68342846806645,5.31728637277628,127.8390679043438,0.22178405680759
Firm 4,2016,29997.67427915598,24862.167211432417,43375.806960310176,19677.45335334369,15975.652771305251,0.679157824749635,64985.73442087881,48416.74335575748
Firm 4,2017,36644.40479670344,7191.961835796562,23689.616366977127,41072.81615551643,15367.8870992743,1.2248344476876403,51060.06985836068,30870.22654076019
Firm 4,2018,10096.9779332528,12910.346382805948,68276.76399735965,20885.50644457689,10797.123318932956,2.699101788179343,138993.22853457718,68145.0690792296
Firm 4,2019,8536.23483057462,12586.973993419428,41081.45344852722,14719.67291443594,22788.35946768266,2.0252063480681985,105167.62352576847,92600.14010766316
Firm 4,2020,41636.299252158744,24127.839035458303,37761.88332103191,49204.46513615872,16090.310420323205,1.1958290318141402,37423.54326123887,92273.05396844224
Firm 40,2016,275.2519150477252,383.2774708920068,2358.1393576258383,166.5612746283721,623.3370942532949,0.7257592226144176,2011.174642264097,1418.5832011241193
Firm 40,2017,982.7204510840168,279.62256198140267,1632.5891389804829,950.7997612655337,268.80415242329195,1.3759803582539032,1872.3494596785351,1123.2754475826184
Firm 40,2018,516.2135070680383,164.98153201319064,1456.8395090490783,392.34006729561906,608.8589308642732,1.4018341982258542,775.4292600954274,1748.3845023638546
Firm 40,2019,589.9266906817174,344.0760342559383,2236.499604489239,397.22508348524656,443.9037646166389,1.3549051973045245,1753.482754930064,2299.4440934968766
Firm 40,2020,278.8445311075053,519.5103628685356,806.816024814479,497.18149686206084,231.3152372630016,2.933597984336858,196.8367498256003,3452.2896790704103
Firm 41,2016,2.384259757146495,1.4373133109989353,6.706059698079624,8.506529710005234,2.4663708486728506,5.775230170529846,10.995711713611854,1.4430198942715218
Firm 41,2017,10.948274185210668,3.1385753751166976,2.19161802884525,8.613482930657888,0.7080877970598582,0.9458290536770722,11.270476392152096,1.1301535840149581
Firm 41,2018,0.020391818742701406,6.695120640614092,1.1916680672981097,2.801571558645042,0.32240223901294834,1.8056079679783361,5.614217226164205,1.6243413206012316
Firm 41,2019,2.270760772837166,8.070911525299028,9.842621471600467,4.662741725821059,3.0555064881661815,3.1591672312832877,8.280757928647784,0.827444779467103
Firm 41,2020,5.593872781521084,9.133821249683413,3.995602490387353,2.945604299016451,1.4303609614742372,2.902703765558853,10.877967049483013,0.3308639469182602
Firm 42,2016,129.01097394666098,32.7309612057501,0.0,0.0,41.444783506906155,2.9248623055171517,232.50809408394213,532.378805427656
Firm 42,2017,88.3332544141102,127.2923387822206,372.318179075095,4.844294021339932,76.4315303213912,0.13339614459180432,1139.156287887446,225.13906419000503
Firm 42,2018,52.88254417906655,66.8311115400639,87.55851429875861,25.741005836353207,64.41619126157448,1.7935140381740184,667.9057561004188,746.9385633943908
Firm 42,2019,46.423727509141784,85.36546249030904,415.2054244676039,45.98162836050399,27.00525884138241,2.3215280803097067,1201.8032805479213,955.9417299719835
Firm 42,2020,77.22628395377563,84.48992916472871,421.3415322705052,32.63289678435826,36.00320599617816,1.92230252114282,624.1004663294814,40.89106806452923
Firm 43,2016,2.5997448292734147,4.418782094350258,0.0,0.0,3.6201909841570528,2.8362161351329584,64.16716193398419,51.10891768870378
Firm 43,2017,3.419204289010441,4.886002212431542,0.0,0.0,2.554780297890449,3.350860910550126,62.57591896832624,61.856777480152445
Firm 43,2018,2.8295636162321496,1.0609553585146287,0.0,0.0,2.123101400778093,3.542829163484041,73.37545521488808,52.42460104655238
Firm 43,2019,2.8157410739809157,6.471003984438636,0.0,0.0,2.765866114438836,3.405360074241467,36.28970497936617,71.65266909960295
Firm 43,2020,2.152491186470486,6.095644425308666,0.0,0.0,1.5253845416948266,1.9483082021853073,37.68833125632883,62.374946352961274
Firm 44,2016,8.691901645840987,5.2697170121165176,5.173198329779604,27.308944495581702,4.205173587935255,3.9445190098329754,40.27134004439335,160.11932482175916
Firm 44,2017,7.869230241362248,11.11229210745969,1.1359842889487952,0.22994639268802014,2.319659129016647,2.9853305263225116,85.59979410763309,198.40103760068902
Firm 44,2018,8.214344837971682,7.339227836172482,6.500751645384326,9.131889712848505,3.203243635730726,3.3650566806406266,125.01130587427012,211.95038068111685
Firm 44,2019,0.7045575030142414,11.541632895201927,0.8688463900316896,24.112221687302547,2.886528850000031,1.247474526546319,27.914536718737978,244.23221178819182
Firm 44,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 45,2016,148.7766784810219,118.6355712649509,6.665661868191227,7.262022255549913,46.15755128433774,0.5751439653103378,107.24581679491881,3.9057181219129937
Firm 45,2017,85.46265551345736,136.67397749124527,117.81111979570011,53.661088054433876,23.75224729100834,1.049817742400287,208.81091728260327,35.76635598548937
Firm 45,2018,76.05334311543034,125.81237255337419,131.35804443845703,73.45227174741585,129.37943408813803,1.8236568183895445,568.2014879286843,381.4324807589665
Firm 45,2019,72.52804069494184,161.04899983498365,819.651912718221,79.71867008797244,77.35864919993374,0.2639140719339446,267.7483546349297,687.5008300797047
Firm 45,2020,215.30140294773585,96.65982954165187,740.5663630408662,58.911767812431975,179.07624923049823,0.5504242431323202,60.39684635984808,559.391474124179
Firm 46,2016,56.26460916997269,1.2816136397844011,45.79260384861113,1.1405586065721867,11.141265371872805,14.95176583605599,64.9774634449483,55.53697573804997
Firm 46,2017,45.0973308963235,81.50734670202661,219.72717972662286,1.0323470238055745,1.460374549397222,10.353082962108845,133.00235539039068,65.78504768513974
Firm 46,2018,109.47771554102474,35.798839621675675,73.56903765263091,4.890262777035606,10.191678127311889,5.727322912925575,211.4255162838045,98.17812639691225
Firm 46,2019,1.290026759828201,15.608207461943076,189.59348275670737,6.4345829990296854,5.212056538896638,2.4473751083831505,143.5689478554758,122.44877704331246
Firm 46,2020,29.9622281763607,16.683396549787915,214.1319493159104,3.6256270861306192,4.126801010722163,6.254549594256381,171.88615700915676,145.8944037614632
Firm 47,2016,128.28059901753127,132.91258072213535,0.0,0.0,10.793445583650081,4.089764942010515,131.4912354153737,3188.683288143163
Firm 47,2017,13.224384895017673,70.86650153720555,172.0218875796612,327.8320765577887,16.674994804955354,0.14968175053516825,2676.0254351428757,1976.7340909078794
Firm 47,2018,52.320459690100094,131.14442735281358,478.2855274944499,118.62132582040404,2.9743398643102252,0.5454892697825414,3201.8456644583225,1582.3039145776847
Firm 47,2019,38.29165899341771,26.54487670235942,251.6245220918376,378.2454469351732,0.2964290219099468,5.10788281461537,2324.9376745022605,3572.5338226992026
Firm 47,2020,27.897160996584216,17.720901483664612,572.2460561764522,1289.3137848111805,2.6737045041951872,7.538695486536298,3549.838361409663,3108.3048460484197
Firm 48,2016,89.92290899485849,2.006177512924636,37.301118780406256,3.5980482240340645,111.59434674448285,1.610623420404341,276.5719737700227,0.9469439456656717
Firm 48,2017,127.65736366542087,39.7070709888232,1.20925313024638,81.40116939011324,93.41620038441276,1.239201029152929,157.38790020050808,194.76721661461067
Firm 48,2018,170.59847394574018,22.40642818966452,268.24812448907096,218.37645077633678,115.70930113637824,2.0766615549762775,241.06886690013403,231.8352675633468
Firm 48,2019,140.9195168640077,183.95110081737712,232.23501727541813,204.7015139765419,32.304527935931574,2.924426523137724,476.7583460277971,30.75274868768795
Firm 48,2020,162.9782063190254,138.20521635676351,113.3834820143319,68.17854333545951,69.85984721165535,2.6560268207729134,422.15087635642305,47.328584252840294
Firm 49,2016,0.13536823516712257,4.779209265779046,8.706364877850062,0.7302511486088225,1.5156342481798517,2.208212768597545,14.377652922351205,0.12029395996809325
Firm 49,2017,8.1738008852592,1.1808119272493187,2.0496083766016078,3.624008933515387,3.8450769101056066,0.3625192842340338,61.81889266180186,37.61727618943074
Firm 49,2018,12.069890161551458,1.6034290400619549,3.7636884380190447,4.053652871232579,3.030973212333613,2.6482357718420833,29.001334813538996,35.122176039041186
Firm 49,2019,7.299807253312803,5.94131087235,7.523229250091311,4.942245410226674,2.54420728187731,2.0992443924985476,28.174896323384484,45.41182887952988
Firm 49,2020,4.915335446787802,1.5720506192498733,5.186922992607871,4.234015215519812,6.067793859752223,3.0957824491153154,17.491526741292798,21.204983312510905
Firm 5,2016,149.65474813275208,262.68352968665073,80.18391635939476,128.8122075540615,32.742278982636215,1.4634994403047867,572.0669064799522,267.4589672411976
Firm 5,2017,202.85155056668427,7.592281334187147,55.798335634099736,10.407370936655743,43.95403924735113,4.963117715739771,140.7179837167945,22.979291800146747
Firm 5,2018,167.40653424700514,96.9451921246796,55.46511286236725,79.57966325390584,31.622572008379212,3.232800383391596,31.622727203882615,69.34324544601853
Firm 5,2019,176.72219873204017,104.60976783810227,18.00065242257914,79.42362322335269,30.119284531868587,4.342353046406342,172.50910614616006,16.837469857609324
Firm 5,2020,142.78356894548756,103.18097233994979,32.277534869186994,61.72729473804931,91.51528935936774,1.618599724318172,15.049929055868704,106.1795427142517
Firm 50,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 50,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 50,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 50,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 50,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 51,2016,0.7738568320541407,17.596740535236357,0.0,0.0,9.381618187316773,0.3391388710865411,8036.167880879756,8126.484312919246
Firm 51,2017,21.156379917155395,18.467730280156733,675.1412136410212,427.48882550378266,12.507524505289458,0.06221003017130921,6989.52307070343,12674.306788279568
Firm 51,2018,2.119465356069594,2.5176934608482826,4289.494824471314,3812.0314431591923,8.730373391178672,1.15235728016172,16291.86984671837,13836.714418528602
Firm 51,2019,6.827484536510269,8.798236800124455,6855.903432804299,5655.158597712683,3.9536657730259663,0.882184853833049,19467.556457659517,13789.810770754371
Firm 51,2020,1.555642621217925,2.3024657366439345,2524.6160780767045,3789.8827108453943,4.4768328770204,2.4322845877456967,32271.717901244814,20522.31796944707
Firm 52,2016,14.369368595826735,11.056279293079353,0.0,0.0,6.021218421039726,2.983462854476892,55.52874567290111,14.136120886906944
Firm 52,2017,2.9485820144962807,0.39792529934751153,15.760565028075202,16.69885580813945,6.440014116827387,3.4256319032320857,9.343124432058948,5.991318580283765
Firm 52,2018,18.149481160288612,10.660280253818115,39.635634846819556,5.860633419715946,0.5526880133944685,5.7085245935060644,16.9628414273914,41.03481266740615
Firm 52,2019,6.884171793995064,14.956125469579378,11.335933196531819,1.0523225488829644,3.71882969878561,3.551378379996167,0.5713273276058628,14.958708057283284
Firm 52,2020,20.131555949955416,14.249742156123457,2.9196674020201843,0.7719175290612278,4.497713320818515,2.6439028749117712,23.477269341572118,13.669222815210059
Firm 53,2016,868.3853414908086,27.96715969015483,181.0438803452494,10.989733475659992,258.8156740131349,2.7862508631138456,2397.620573482082,6290.764793286341
Firm 53,2017,697.3233043569709,227.70148604231932,1774.372541590705,437.27818767254365,381.41287011679816,0.49611806929653185,6659.098657704738,19469.470037691914
Firm 53,2018,454.8949048909956,867.0046731802885,26.0918011634423,129.12709315573738,411.218780274073,0.24990360250700436,13930.257954764626,19571.5511311853
Firm 53,2019,457.5886817090385,207.0734174629286,114.2275728213401,8.291445513895889,21.84974524898982,31.260450417671386,7565.440384983595,18049.300910260583
Firm 53,2020,288.5590881505276,199.2663536294843,219.3230398223688,-2.1128918642860355,32.21711177529238,21.777136675723714,11715.204671495054,6809.672248137305
Firm 54,2016,94.83908099328623,253.74686619010524,241.79705548829378,126.28616001649043,271.4179721350132,0.5292996174641472,964.8345570429165,278.0543574616416
Firm 54,2017,377.0078227272091,718.1262533975192,112.36559158650805,348.99318440408337,3.3001664648815385,1.0867966021029232,1527.9784790456406,684.058421209115
Firm 54,2018,478.8686706797522,485.3230015144795,440.9960956974432,390.9020363930857,429.4448743023334,2.243307863750607,1462.4049096171693,27.226026673887315
Firm 54,2019,135.750435503876,371.6408128604832,206.251904259071,128.93253509157344,140.30876818786533,0.6753764839552318,615.8393493055071,775.6700745005805
Firm 54,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 55,2016,137.96609058989756,220.88435436438888,-19.777480182179026,1.7003590727691769,33.70402139584127,3.248976539744309,136.31590207332084,0.8679586481656615
Firm 55,2017,482.50408841822417,1174.0093286889166,-0.31044955256338824,-125.21426286140017,141.68105874419717,8.857496212066033,1072.8776415999223,30.903463215629067
Firm 55,2018,1308.7580646535039,784.9140891313847,0.4116405380852014,-5.162943621582423,121.72691883778855,2.4957059041670036,1355.498726239785,85.01844398603917
Firm 55,2019,1225.2046805958116,1031.9043414557627,55.875681357067656,37.0003943033266,193.7369139609177,1.6434856510164209,1375.6099064629634,84.17319951717654
Firm 55,2020,764.5089374778313,1016.8583799738567,-8.426424558773638,-31.32979405934222,375.5770705060167,0.9026531640809692,782.6953245209891,200.87456448399328
Firm 56,2016,11.288462359795346,3.2321109599958477,-0.05028224467016075,-0.051840362644759885,1.4053261619312858,12.704580479993655,19.367595048272342,13.071185861079437
Firm 56,2017,12.921663990441553,4.075678039296035,0.0,0.0,0.4545883362140189,9.684392947301463,5.471836475423554,0.42711799059662386
Firm 56,2018,7.495119499688124,0.5903491776879568,0.0,0.0,0.19288096796329487,25.761386396846934,12.133187791439907,6.813690016748844
Firm 56,2019,9.125447328215056,10.88640860735977,0.0,0.0,1.03871267850057,28.305923736989953,17.031094538214845,2.455027923135869
Firm 56,2020,1.0300155999442284,6.730731652279859,0.0,0.0,0.39001580313284734,7.870966528900046,4.625602584113949,3.8352620744159887
Firm 57,2016,27.242485784240074,34.656040991794036,1.3530840806948987,17.351037136365836,5.415694581121463,0.027296601583466824,139.73347145584862,67.39475165372569
Firm 57,2017,32.90871550153866,23.08674334528845,21.678643956390996,16.580216054370382,16.53030805498537,3.4699665652178178,98.16189161591569,95.13207807268023
Firm 57,2018,8.063357057925925,22.470744090514298,14.919829257676103,32.54376773717505,3.2733574012939024,0.20805004613787284,101.07343789500293,22.856004151243212
Firm 57,2019,14.48434447807008,18.491203053770946,48.8552736515072,49.666249759805176,14.086907293977024,2.2155805750206374,1.7075201436448146,122.23229197430166
Firm 57,2020,14.863812755803666,32.877491405364644,0.2561459501662327,12.703481093841972,6.159465264673625,1.4031380183526325,120.92254875690683,167.51808796116984
Firm 58,2016,3.9726240911849766,1.8833529452836806,0.0,0.0,0.7304551222315288,0.15881968381841136,4.668881506782348,0.18714907225595803
Firm 58,2017,7.055007314356365,2.8665765908030236,0.0,0.0,0.7370983491662083,12.866935927460196,1.0615192567816853,0.0023753523269463483
Firm 58,2018,2.1813900237070087,2.832410534870812,0.0,0.0,0.15856866062834565,2.431781693997368,0.0834036281879907,0.02577021205371997
Firm 58,2019,6.530519227686583,143.52785917108,6.135927338569354e-06,1.3139278748805506e-06,39.58006396324813,3.009484342997752,1700.084161587371,1159.5481069085338
Firm 58,2020,235.75166746378054,251.95421372015545,0.0,0.0,92.3742722926863,1.0301517156413418,662.0363494072374,742.7247705452704
Firm 59,2016,20.61827860122367,162.30007177939297,54.715620845426756,2.779746785256247,7.569003606504082,5.108076893396665,211.891798422955,59.68601147971221
Firm 59,2017,133.18142278319627,85.62294784783788,37.28915514347873,5.317402199932976,27.139027799443127,2.5844610288676604,398.9294068527345,237.90408838991036
Firm 59,2018,7.5589427086542615,18.284405856183337,86.80306525048928,1.878191456560656,20.660937533464736,3.1566335331402797,40.28878453187806,188.72638547564145
Firm 59,2019,58.56084316908873,14.762570457779,146.38935561998747,1.9381203166515435,64.63279606506315,3.0612320966362954,320.3217770698601,208.85941224615513
Firm 59,2020,66.47604018028235,103.29389808597499,191.6445762565177,3.1158419364429846,53.42903764758435,2.302629683982893,160.2986463180609,421.40788675292583
Firm 6,2016,3816.6664729491445,1730.0510652811818,1966.0631189349251,3091.3921175906476,5127.365838924387,0.04204995822714911,76031.72671430241,21524.885521049036
Firm 6,2017,1421.1612022864515,2681.8824417565443,1199.6570697644295,3357.9340347512,5252.809366522446,0.6206488165725303,76887.53082489868,29794.425246362305
Firm 6,2018,4927.791297677109,6397.690379418399,4061.617189379182,3215.47296702192,5460.800869432097,1.104387134715542,55185.11743774424,73169.14052696449
Firm 6,2019,6793.543081792665,4848.816356810676,7464.344111727662,53.2175894206748,4581.916567008434,2.2338223655336296,11332.290893025338,61908.33885756646
Firm 6,2020,5628.46042581061,9295.371568896366,4209.115926295028,5969.707515833444,3102.9889590388284,2.4979637590642176,107547.78749404196,7915.435194480527
Firm 60,2016,47.35681963159487,69.33765874035873,172.51080044224338,1.6607517766515039,27.12856380562806,0.8702752478904761,997.7695031721652,821.6436888771627
Firm 60,2017,214.96391517217174,106.30348834213414,4.801367681531258,-5.884267781880825,21.68466463187849,3.631615036064049,652.082207611102,284.0267521138587
Firm 60,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 60,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 60,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 61,2016,277.3694791745663,161.9674798647919,2.708865516102823,0.8382216520752775,205.87803860352415,0.9507628548740474,607.2081458606339,305.1804539437472
Firm 61,2017,161.8701398506627,290.5003151988291,-2.212680485950967,-0.6630911877844936,193.25507782822882,0.22204965628951417,613.1381602281242,416.64217388353563
Firm 61,2018,23.93904863561557,311.4110244382496,-6.203715875451101,-4.750916861962752,50.459949603280315,4.062861834732276,100.08482316893833,39.49282187316703
Firm 61,2019,129.03858637225542,278.14529288136526,0.2378146373849988,-0.2710762633738404,54.358764875229745,4.897327293245968,26.075300811087974,218.54840477789372
Firm 61,2020,137.06820193166544,61.70955315964156,1.4968465496671193,0.6539090626804386,104.94036193203198,0.6739870125798814,421.21716535175455,39.41334443340202
Firm 62,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 62,2017,4.494257189437822,138.7591038830966,34.34920539867761,-49.29268866968695,51.641640913634575,4.345368401672989,167.86968610597577,98.84142605850877
Firm 62,2018,305.3227375667193,161.02255657188704,18.839726875848783,-38.525665477293636,32.21615571033269,4.05151036350182,86.60197657903332,44.738862159186276
